" Virgin Media (Nottingham, Great Britain",3726,87.81,93.34,8.044,180.46
" RapidSwitch (Nottingham, Great Britain",4249,60.47,93.18,5.298,181.55
" Host Lincoln Limited (Nottingham, Great Britain",3698,70.63,92.48,14.114,193.46
" ServerChoice Ltd (Welwyn Garden City, United Kingdom",4379,58.90,92.88,8.246,193.46
" Virgin Media (Basildon, Great Britain",4143,36.35,93.28,9.321,193.46
" CloudConnX (Eastbourne, Great Britain",4204,84.46,92.90,8.792,195.69
" XILO (Sheffield, Great Britain",3731,70.27,93.31,9.045,213.03
" High Availability Hosting Ltd (Sheffield, Great Britain",3829,83.80,93.30,9.021,213.70
" Custodian DataCentre (Maidstone, Great Britain",1365,55.27,68.30,15.298,216.83
" VooServers Ltd (Maidstone, Great Britain",4657,33.85,92.30,20.581,216.83
" Virgin Media (Baguley, Great Britain",1675,72.33,93.26,7.733,216.98
" Virgin Media (Manchester, Great Britain",4740,75.93,93.43,7.599,216.98
" Bright (Sittingbourne, Great Britain",3732,62.93,92.91,15.173,226.36
" Krystal (Ashford, Great Britain",3448,73.52,92.10,14.301,226.92
" Blue Sky Network Ltd (Southport, Great Britain",4537,66.65,92.46,10.798,230.87
" Jersey Telecom Limited (Saint Helier, Jersey",1337,52.08,93.51,10.731,242.27
" Think Dedicated (Canterbury, Great Britain",4127,46.03,89.39,35.465,245.80
" Boundless Comms (Preston, Great Britain",1525,39.18,92.65,21.835,253.89
" Webfusion (Leeds, Great Britain",1531,3.11,57.78,22.828,255.54
" Alabar (Saint-Lo, France",2262,59.72,74.36,817.509,256.87
" Smallworld Media (Morecambe, Great Britain",3519,59.09,91.75,21.961,271.52
" RW Internet (Norwich, Great Britain",3446,52.15,92.30,56.937,280.43
" Bytemark Hosting (York, Great Britain",1518,63.19,90.70,12.489,291.34
" Kingston Communications (Kingston Upon Hull, Great Britain",2223,51.62,81.06,24.202,295.91
" Advanced IT Services Nottingham Ltd (Nottingham, Great Britain",4068,63.89,93.23,16.095,296.71
" Purebroadband Limited (Kingston upon Hull, Great Britain",1426,45.61,92.67,23.122,296.94
" Digiweb (Dublin, Ireland",3815,57.46,71.52,18.932,307.05
" Three Ireland (Dublin, Ireland",4258,57.50,92.39,14.569,322.23
" Vodafone IE (Dublin, Ireland",1041,54.14,80.64,19.469,326.65
" Manx Telecom (Douglas, Isle of Man",5001,57.92,90.66,23.823,326.65
" Wi-Manx Limited (Douglas, Isle of Man",1756,58.19,92.91,24.618,326.65
" Blacknight (Carlow, Ireland",3778,51.48,92.50,24.036,328.00
" iperf.fr (Rouen, France",3183,51.43,92.40,44.284,328.00
" iperf.fr (Rennes, France",4604,50.35,91.35,38.629,334.03
" Adelphi Net1 Ltd (Dundalk, Ireland",4159,67.00,91.56,20.928,343.12
" Solway Communications Ltd (Carlisle, Great Britain",2670,62.88,93.40,21.521,376.50
" Wildcard Networks (Newcastle upon Tyne, Great Britain",1459,64.67,91.40,27.807,1
" Cork Internet eXchange (Cork, Ireland",4145,52.12,85.54,17.11,383.90
" ATE (Villeneuve-d'Ascq, France",4058,63.93,92.35,17.949,397.13
" MyVPZ (Roubaix, France",2432,58.14,92.32,29.85,408.85
" OVH (Roubaix, France",3572,19.63,92.10,49.367,410.83
" ePlay TV (Roubaix, France",3962,65.85,91.01,8.211,411.46
" Kubofonista Network (Roubaix, France",1889,74.74,92.97,14.637,411.46
" LaFibre.info (Douai, France",2951,31.25,92.96,14.862,411.46
" Proceau (Nanterre, France",3770,46.72,92.32,21.867,411.46
" Charlus (Valenciennes, France",4010,52.25,93.03,37.136,414.66
" BBnet (Shannon, Ireland", 989,66.88,92.72,16.879,443.92
" Orange France (Paris, France",4683,44.34,78.06,34.214,444.93
" NEOTELECOMS (Paris, France",3441,26.70,53.27,79.414,452.26
" Bouygues Telecom (Paris, France",3782,58.25,92.67,26.87,453.01
" Iguane Solutions (Paris, France",4269,62.84,92.65,23.969,453.01
" FreeMobile (Paris, France",1688,64.52,92.99,23.749,453.01
" MEDIACTIVE NETWORK (Paris, France",4022,65.91,89.40,20.912,453.01
" Alionis (Paris, France",3681,65.99,92.54,17.864,453.01
" TestDebit.info (Massy, France", 972,63.17,93.25,18.545,453.01
" ONLINE S.A.S. (Vitry-sur-Seine, France",4688,58.72,92.41,54.711,453.01
" Intuxication (Vitry-sur-Seine, France",2231,67.76,93.34,35.171,459.56
 Net1 (NI,5022,65.71,92.70,18.315,461.90
" EDPnet (Sint-Niklaas, Belguim",4539,60.73,93.31,16.73,461.90
" CAIW Diensten B.V. (Naaldwijk, Netherlands",3975,53.03,92.24,93.178,1
" Nucleus BVBA (Antwerp, Belgium",4320,66.59,91.74,38.707,467.77
" IP Visie Networking BV (Rotterdam, Netherlands",1183,13.86,88.88,28.405,471.31
" Luna.nl B.V. (Rotterdam, Netherlands",2955,62.16,92.92,61.745,486.82
" INTERACTIVE 3D B.V. (Rotterdam, Netherlands",3792,63.70,92.98,18.975,489.62
" Qweb | Full-Service Hosting (Rotterdam, Netherlands",2104,64.43,93.25,21.047,489.62
" Mobistar NV (Evere, Belguim",2438,62.07,92.83,13.796,3
" Cu.be Solutions (Diegem, Belgium",1209,73.46,93.22,21.545,489.62
" iGlobe bvba (Diegem, Belgium",4319,73.99,92.50,31.619,491.11
" Qweb | Full-Service Hosting (Alblasserdam, Netherlands",2848,56.07,34.87,28.256,493.03
" Virgin Media (Edinburgh, Great Britain",3457,28.60,92.77,33.895,493.03
" Virgin Media (Glasgow, Great Britain",1208,72.47,91.38,17.034,500.89
" North West Electronics (Derry, Northern Ireland",3730,59.66,92.06,20.163,502.26
" Fastcom (Sligo, Ireland",3696,56.84,92.43,18.818,503.85
" StayClose B.V. (Haarlem, Netherlands",1144,51.59,92.20,29.792,504.11
" LeaseWeb (Haarlem, Netherlands",3647,17.98,63.23,44.022,504.70
" TT-MB (Gouda, Netherlands",1175,67.38,33.33,23.785,505.93
" Verixi SPRL (Louvain-La-Neuve, Belgium",3587,60.61,92.85,35.492,505.93
" Universite Catholique de Louvain (Louvain-La-Neuve, Belgium",4071,62.37,93.15,21.392,506.43
" A2B Internet B.V. (Alkmaar, Netherlands",4904,66.07,92.34,20.045,510.09
" SoftLayer Technologies, Inc. (Amsterdam, Netherlands",4812,64.07,92.36,25.947,510.09
" NFOrce Entertainment B.V. (Amsterdam, Netherlands",2042,57.99,92.59,38.299,2
" KPN (Amsterdam, Netherlands",4045,52.89,92.97,26.978,522.49
" Networking4all B.V. (Amsterdam, Netherlands",3386,71.06,92.80,15.295,522.49
" Ookla (Amsterdam, Netherlands",4358,65.12,92.73,19.843,522.49
" Vodafone NL (Utrecht, Netherlands", 951,53.91,63.00,62.986,4
" Isset Internet Professionals (Hilversum, Netherlands",2855,69.53,92.60,16.574,522.49
" ExtraIP (Amersfoort, Netherlands",1671,38.30,81.97,43.752,534.70
" SIT Internetdiensten B.V. (Voorthuizen, Netherlands",3742,70.81,89.72,21.667,539.36
" VOO (Liege, Belgium",3629,51.26,92.07,19.508,553.30
" Elite Game Servers (Dronten, Netherlands",2641,66.83,89.28,18.421,569.21
" Websitebeheer JD (Dronten, Netherlands",2419,54.92,91.36,38.332,576.68
" Hofman Hosting (Dronten, Netherlands",3100,0.00,9.65,921.455,580.59
" Solcon (Dronten, Netherlands",3459,56.66,84.78,74.371,580.59
" Totaalnet Internet Works (Arnhem, Netherlands",4432,61.54,89.07,157.906,580.59
" Solcon Internetdiensten N.V. (Apeldoorn, Netherlands",1747,73.49,93.56,20.227,580.59
" ISP Services (Doetinchem, Netherlands",3878,14.94,27.32,32.966,588.23
" Internet For Business Ltd (Aberdeen, Great Britain",4601,67.99,92.90,20.713,593.29
" root SA (Luxembourg, Luxembourg",3564,59.68,93.30,24.049,613.59
" Broadcasting Center Europe SA (Luxembourg, Luxembourg",1377,38.95,32.41,32.991,634.84
" Telecom Luxembourg Private Operator (Luxembourg, Luxembourg",1311,59.61,93.35,18.831,640.45
" POST Luxembourg (Luxembourg, Luxembourg",4769,55.51,92.19,39.261,640.45
" Tango S.A. (Bertrange, Luxembourg",3081,61.58,93.14,33.36,640.45
" Join Experience (Kayl, Luxembourg",1360,63.19,66.74,19.2,640.45
" eSystems GbR (Dusseldorf, Germany",5003,54.00,92.16,170.34,647.42
" CJ2 Hosting & Development (Groningen, Netherlands",4629,42.20,92.02,37.611,650.42
" w3xo (Groningen, Netherlands",4842,47.97,91.73,40.767,650.66
" Uwe Zeidler ICT & Media Service (Krakelshaff, Luxembourg",3200,67.32,92.98,22.177,2
" Haimspiel Media GmbH (Cologne, Germany",3637,75.91,86.67,23.232,3
" myplex.org (Cologne, Germany",4060,66.93,76.28,32.112,651.71
" Yard-IT BV (Zuidbroek, Netherlands",2769,25.20,91.82,45.181,667.24
" Irish Telecom (Waterford, Ireland",1563,35.81,90.39,40.88,667.24
" TestDebit.info (Limoges, Franec",5091,5.32,51.91,26.469,669.15
" inexio (Saarlouis, Germany",5106,50.68,91.84,182.038,672.56
" Old-Linux.com (Dijon, France",4035,56.47,93.30,21.014,685.05
" intersaar GmbH (Saarbrücken, Germany",4997,50.09,92.17,35.922,702.39
" KEVAG Telekom GmbH (Koblenz, Germany",4019,21.33,93.40,48.101,719.63
" K-net Telekommunikation GmbH (Kaiserslautern, Germany",3692,52.07,91.79,37.505,719.76
" ODOTA Hosting (Strasbourg, France",4546,57.50,92.95,40.951,723.51
" LaFibre.info (Strasbourg, FR",3772,19.03,91.03,45.039,765.33
" my-works.de (Frankfurt, Germany",5110,26.71,92.20,58.025,803.13
" LeaseWeb (Frankfurt, Germany",4011,56.01,92.55,21.946,803.13
" Vodafone DE (Frankfurt, Germany",2760,22.51,28.17,42.532,804.99
" Mobile Breitbandnetze GmbH (Freisbach, Germany",3585,60.69,92.87,41.813,804.99
" DRALLE electronics (Nienstadt, Germany",1746,51.37,91.66,187.545,804.99
" PfalzKom (Ludwigshafen, Germany",4462,20.59,59.63,23.807,806.33
" LASOTEL (Lyon, France",4293,24.11,82.58,31.601,807.90
" Orange (Lyon, France",4193,20.30,92.15,39.795,809.16
" rezopole (Lyon, France",2743,65.53,92.69,26.866,833.86
" LaFibre.info (Lyon, France",4273,48.76,92.44,32.294,833.86
" Neocarrier Communications (La Chaux-de-Fonds, Switzerland",2750,42.17,89.30,38.377,833.86
" Yplay (Basel, Switzerland",2023,39.68,79.35,131.652,833.86
" EBM Telecom AG (Munchenstein, Switzerland",4205,54.45,91.57,56.234,835.43
" SIG-Telecom (Geneva, Switzerland",4134,46.06,92.69,46.967,851.58
" AlpineDC SA (Lausanne, Switzerland",1155,54.75,91.60,40.903,855.75
" Cortex IT (Lausanne, Switzerland",3228,48.75,90.68,45.344,864.69
" Via Numérica (Archamps, Francef",3930,52.12,73.42,51.802,866.80
" SolNet (Solothurn, Switzerland",3904,34.18,76.90,34.608,866.80
" Studio Funk GmbH & Co. KG (Hamburg, Germany",3596,47.70,83.99,48.147,868.85
" wilhelm.tel (Norderstedt, Germany",1105,46.21,92.28,35.761,870.76
" iperf.fr (Bayonne, France",2398,53.05,92.28,33.172,882.28
" Yetnet (Schoenenwerd, Switzerland",4087,47.29,92.09,32.497,885.82
" Kukla Studio (Baden-Wurttemberg, Germany",4158,63.12,92.71,21.373,888.60
" Stadtwerke Neumünster GmbH (Neumuenster, Germany",4101,1.43,62.90,44.208,888.88
" MKTH (Hohentengen, Germany",4742,56.09,86.80,67.16,891.57
" iWelt AG (Eibelstadt, Germany",4886,48.92,92.08,33.084,893.40
" SE (Sonderborg, Denmark",3794,24.90,92.39,179.089,903.61
" ADDIX Internet Services GmbH (Kiel, Germany",3916,58.69,92.12,27.84,907.70
" TNG Stadtnetz GmbH (Kiel, Germany",3628,43.23,90.99,70.071,908.52
" Adamo (Gijon, Spain",4617,21.76,39.45,42.224,910.02
" C&S Breitband GmbH (Bad Oldesloe, Germany",4556,53.29,93.18,27.299,910.02
" Vodafone España (Bilbao, Spain", 890,48.04,57.95,70.044,910.69
" TBits.net GmbH (Alfdorf, Germany",3537,48.77,91.98,49.325,911.21
" Backbone Solutions AG (Zurich, Switzerland",3463,33.41,88.98,76.485,911.39
" iway AG (Zurich, Switzerland",3738,26.90,0.00,37.219,921.90
" MEDIACTIVE NETWORK (Toulouse, France", 920,54.63,91.63,35.664,922.37
" Netstream AG (Duebendorf, Switzerland",3188,32.12,92.37,58.776,922.37
" Euskaltel S.A. (Derio, Spain",2580,48.34,80.66,38.028,922.93
" GGA Maur (Binz, Switzerland",1591,50.33,90.08,43.968,925.41
" Telecable (Oviedo, Spain",4868,19.88,90.44,108.153,926.50
" Datasource. AG (Zug, Switzerland",3821,44.79,92.75,37.435,928.70
" Zurich International School (Wadenswil, Switzerland",3276,33.18,90.95,61.794,933.06
" Newone (Ilmenau, Germany",3411,55.39,92.52,69.237,933.50
" Codesix (Erfurt, Germany",4552,33.79,80.18,53.287,938.83
" Ilm-Provider (Erfurt, Germany",3823,18.16,51.08,52.039,945.57
" Foreningen Kollegienet Odense (Odense, Denmark",4991,37.34,92.56,49.29,948.44
" Hi2 Wireless Valle d'Aosta (Aosta, Italy",4223,16.87,90.51,78.486,948.44
" DKServ (Skanderborg, Denmark",2920,43.98,92.60,43.998,963.29
" Waoo! (Skanderborg, Denmark",3295,15.26,14.24,561.647,2
" ODR TSG (Niederstotzingen, Germany",5009,38.03,65.42,57.918,965.96
" WEMACOM Telekommunikation (Schwerin, Germany",4435,48.73,92.07,57.783,965.96
" MDCC Magdeburg-City-Com GmbH (Magdeburg, Germany",2318,70.90,92.69,31.056,970.01
" Lej-et-LAN (Aarhus, Denmark",4314,64.08,92.70,33.859,975.63
" ratiokontakt (Nuremberg, Germany",2643,58.20,92.53,35.86,978.00
" QuESD (Nuremberg, Germany",3443,56.74,92.17,63.524,987.57
" Star-Servers (Nuremberg, Germany", 585,69.00,89.35,29.269,990.81
" Pkern.at (Nuremberg, Germany",3820,55.98,91.50,41.799,990.81
" Hoi Internet AG (Mauren, Liechtenstein",3609,53.23,89.88,27.118,990.81
" NEOTELECOMS (Montpellier, France",2378,60.07,84.29,30.474,990.81
" Ticinocom SA (Locarno, Switzerland", 440,19.64,75.73,39.277,994.48
" MegaWeb (Biella, Italy",4266,50.42,91.91,33.889,996.52
" Movistar (La Rioja, Spain",2755,57.53,80.21,38.736,1017.99
" MeteringService GmbH (Hof, Germany",1273,5.28,85.92,57.753,1019.75
" Primacom (Leipzig, Germany",4585,7.99,8.13,78.166,1023.01
" HL komm (Leipzig, Germany",2933,47.17,91.35,65.416,1023.30
" B.B.BELL (Turin, Italy",2463,54.07,90.45,52.715,1036.73
" Consorzio TOP-IX (Turin, Italy",1286,57.06,91.14,37.167,1036.73
" IT.Gate S.p.A. (Turin, Italy",1486,19.85,75.61,52.633,1037.94
" SWW Wunsiedel GmbH (Wunsiedel, Germany",2316,45.18,90.21,210.616,1037.94
" Aqumo® Technologies SA (Lugano, Switzerland",4564,29.40,90.98,52.335,1037.94
" Andorra Telecom (Andorra La Vella, Andorra",4578,51.28,91.26,37.498,1038.02
" COM IN Telekommunikations (Ingolstadt, Germany",4620,15.97,67.03,52.644,1038.73
" InternetONE (Varese, Italy",2530,48.81,88.73,59.864,1039.36
" GOLINE SA (Stabio, Switzerland",3806,40.07,92.01,50.424,1040.85
" Wittenberg-net GmbH (Wittenberg, Germany", 999,41.20,67.13,193.665,1045.06
"  (Falkenstein, Germany",4492,17.88,77.55,42.926,1048.51
" Freshworx GmbH & Co. KG (Pfaffenhofen an der Ilm, Germany",2002,54.39,92.61,50.165,1049.89
" Old-Linux.com (Perpignan, France",4731,59.39,92.42,49.861,1050.93
" Talia (Raisting, Germany",2540,31.37,86.97,29.911,1056.89
" NGI SpA (Busto Arsizio, Italy",4020,77.39,92.55,21.353,1057.13
" R-KOM GmbH & Co. KG (Regensburg, Germany",4770,18.70,92.31,47.073,1057.93
" InterNetX GmbH (Munich, Germany",3997,52.67,90.96,50.608,1061.00
" P3 communications GmbH (Munich, Germany",4404,58.26,92.96,48.954,1075.67
" Emerging Markets Communications (Munich, Germany",3932,59.49,90.31,42.434,1078.51
" TestDebit.info (Marseille, France",2561,17.83,58.77,67.219,3
" Orange (Marseille, France",3578,55.36,90.68,45.535,1078.51
" Dansk Net A/S (Taastrup, Denmark",4036,63.08,93.34,21.385,1085.18
" Vodafone IT (Milan, Italy",4661,52.98,91.76,32.781,1085.18
" ENTER S.r.l. (Milan, Italy",3707,48.50,85.91,60.523,1085.60
" Utility Line Italia srl (Milan, Italy",4302,55.49,90.35,42.34,1091.88
" Prometeus di Daniela Agro (Cologno Monzese, Italy",1392,25.78,90.22,50.481,1091.88
" Telecom Italia S.p.A. (Cologno Monzese, Italy", 985,54.10,91.61,58.171,1091.88
" iA Soft Aragon (Zaragoza, Spain",2567,59.12,91.58,58.949,1092.17
" Comendo A/S (Gladsaxe, Denmark",3667,40.77,84.28,48.39,1092.17
" Stricted.me (Falkenstein, Germany",2068,30.93,36.33,93.026,1097.36
" my-RZ (Falkenstein, Germany",3514,49.85,91.02,49.829,1099.51
" Hoffmann Hosting (Falkenstein, Germany",3969,64.96,93.03,52.031,1100.26
" K-Net (Kongens Lyngby, Denmark",1924,58.79,92.09,32.659,1100.26
" Zen Systems (Copenhagen, Denmark",4072,64.21,91.99,43.124,1100.26
" Hi3G Denmark ApS (Copenhagen, Denmark",4532,59.76,92.10,35.267,1101.86
" DataOppdrag AS (Bergen, Norway",1133,61.23,92.13,35.842,1102.44
" Stadtwerke Hall in Tirol GmbH (Hall in Tirol, Austria",4787,33.96,87.45,85.168,3
" NXT-Telecom (Lleida, Spain",2301,6.20,65.05,92.069,1107.78
" Prisco Networks (L'Escala, Spain",3922,40.00,90.15,58.548,1117.72
" Aeris Navigo (Girona, Spain",2866,26.33,86.28,78.379,1120.46
" KABEL-TV-BINZ (Binz, Germany",4315,19.77,88.08,62.181,1123.66
" Altecom (Manresa, Spain",5075,46.65,88.48,122.68,1129.51
" Old-Linux.com (Nice, France",3865,30.70,64.31,46.111,1130.44
" DegNet GmbH (Deggendorf, Germany",3171,46.36,66.68,64.226,1131.39
" Sistel Telecomunicazioni (Sanremo, Italy",3786,73.37,92.34,21.435,1133.03
" Altanetica SL (Calonge, Spain",1973,30.96,91.51,47.456,1143.04
" Brennercom AG Spa (Bolzano, Italy",4415,15.38,82.64,59.872,1148.39
" Raiffeisen OnLine (Bolzano, Italy",3476,19.47,75.20,112.91,1149.40
" Uno Communications SpA (Imperia, Italy",3284,45.70,92.09,58.58,1153.71
" AC Systemy Komputerowe (Swinoujscie, Poland",3594,19.96,50.20,59.887,1153.71
" Stadtwerke Bruneck - Azienda Pubbliservizi Brunico (Brunico, Italy",3573,40.51,90.67,58.731,1155.30
" Sumava Net s.r.o. (Horazdovice, Czech Republic",2950,40.11,86.22,75.812,1163.60
" Movistar (Barcelona, Spain",3177,47.26,91.59,68.53,1173.33
" Vodafone España (Barcelona, Spain",2024,47.96,90.79,200.376,1175.98
" Orange (Barcelona, Spain",4587,26.31,59.56,65.832,1176.28
" CESCA (Barcelona, Spain",3466,24.36,89.06,74.84,1176.28
" Adamo (Barcelona, Spain",4374,40.50,89.88,61.778,1176.28
" Eurona Wireless Telecom S.A. (Barcelona, Spain",2254,38.41,88.54,66.222,1176.28
" Virtual Space (Szczecin, Poland",1695,45.29,90.44,54.003,1176.28
" LanTech Networks (Szczecin, Poland",5105,28.28,92.13,69.245,1176.28
" Comeser Srl (Fidenza, Italy",4410,33.74,90.89,68.364,1177.94
" OtavaNet s.r.o. (Strakonice, Czech Republic",4644,27.59,89.87,55.068,1181.12
" Zink Serwis Sp. z o.o. (Andrychow, Poland",3745,18.18,36.87,53.323,1186.35
" Ventus s.c. (Andrychow, Poland",4164,43.28,85.07,64.138,1192.13
" Salzburg AG - CableLink (Salzburg, Austria",4062,40.23,68.32,75.967,1192.72
" Faroese Telecom (Torshavn, Faroe Islands",4029,17.20,57.08,77.407,1192.72
" Inteplanet Srl (Verona, Italy",1560,41.01,84.57,67.317,1193.03
" Wolnext srl (Verona, Italy", 462,33.74,92.08,55.173,1200.14
" Vodafone CZ (Prague, Czech Republic",4826,45.78,90.49,58.839,1200.84
" CENTEL s.r.o. (Prague, Czech Republic",3998,43.03,90.29,183.736,1200.84
" T-Mobile CZ (Prague, Czech Republic",1841,54.70,90.44,51.296,1202.43
" GIGANET.cz (Prague, Czech Republic",2356,55.35,92.15,72.217,1202.43
" ISP Alliance a.s. (Prague, Czech Republic",3989,37.95,87.10,85.9,1202.43
" Nej TV a.s. (Prague, Czech Republic",2372,23.09,80.53,47.426,1202.43
" Infotech EDV-Systeme GmbH (Ried, Austria",4162,23.02,92.50,40.375,1202.43
" EBRETIC ENGINYERIA SL (Tortosa, Spain",4424,54.76,69.09,49.598,1202.43
" flashnet GmbH (Frankenburg, Austria",3761,31.42,80.36,70.521,1204.95
" Windyghoul s.r.o. (Sedlcany, Czech Republic",3535,45.79,90.98,88.118,1207.79
" INTERCONNECT s.r.o (Krenice, Czech Republic",4559,52.85,69.16,47.086,1211.47
" Tomkow Sp. z o.o. (Zgorzelec, Poland",3680,45.29,92.72,53.259,1214.30
" KSU Provector (Gorzow Wielkopolski, Poland",5094,54.14,91.72,49.779,1221.66
" Wifiweb s.r.l. (Altavilla Vicentina, Italy",3244,37.45,79.77,200.074,1221.72
" Cablevision (Schorfling am Attersee, Austria",3936,44.32,82.52,70.083,1223.47
" Enivest AS (Forde, Norway",2957,49.26,67.28,55.589,1223.71
" Satellithuset i limmared ab (Limmared, Sweden",3926,22.78,92.58,30.263,1224.38
" E4A s.r.l. (Vicenza, Italy", 899,38.62,90.06,83.321,1225.17
" NTRnet (Vicenza, Italy",3393,30.50,36.44,81.476,1226.83
" Interplanet Srl (Vicenza, Italy",3103,10.24,77.06,84.294,4
" Hynet s r l (Vicenza, Italy",1014,51.67,89.35,51.454,1227.63
" Cerberos, s.r.o (Mlada Boleslav, Czech Republic",3804,21.14,28.94,51.758,1227.63
" gsnet.cz s. r. o. (Mlada Boleslav, Czech Republic",3679,14.27,35.98,55.487,1227.63
" Sogn og Fjordane (Leikanger, Norway",4753,48.73,90.38,65.905,1228.15
" WIFCOM a.s. (Benesov, Czech Republic",3941,52.12,90.14,56.555,1228.15
" Orange (Madrid, Spain", 981,38.66,87.00,76.699,1228.70
" Adamo (Madrid, Spain",3746,23.26,91.08,72.48,1229.66
" Movistar (Madrid, Spain",3863,49.84,90.99,50.704,1231.61
" Vodafone Spain (Madrid, Spain",1680,31.16,62.19,60.97,1231.61
" Vodafone PT (Porto, Portugal",3747,34.75,86.68,70.313,1231.61
" Backiel (Zagan, Poland",1652,45.65,89.77,62.604,1231.61
" emit gmbh (Bad Ischl, Austria",1902,45.26,88.75,120.02,1234.33
" PrimeNET.CZ (Tabor, Czech Republic",2237,29.81,85.23,93.283,1235.18
" Starnet s.r.o. (Ceske Budejovice, Czech Republic",3774,37.09,77.64,61.166,1236.35
" ITandTEL (Wels, Austria",4900,2.06,1.90,62.938,1238.88
" Netdrive.pl Krzysztof Bojko (Zielona Gora, Poland",1844,48.82,87.98,57.541,1241.56
" EXE Piotr Grenda (Miedzyrzecz, Poland",3840,48.21,91.21,51.787,1243.49
" SkyLan (Veseli nad Luznici, Czech Republic",2369,43.89,79.19,64.52,1244.41
" PPHU Haker Mateusz Dymitruk (Szprotawa, Poland",3598,30.50,86.20,220.531,1246.75
" LIWEST (Linz, Austria",2741,62.84,89.22,52.62,1249.46
" ReteIVO by D.t.s. Srl (Massa, Italy",3325,16.77,68.48,85.156,1250.67
" Telenor Norge AS (Oslo, Norway", 818,44.95,90.87,60.794,1255.54
" Infragreen AS (Oslo, Norway",2864,53.26,92.11,57.598,1255.56
" Kvantel (Oslo, Norway",3672,11.63,91.25,68.59,1257.06
" Blix Solutions AS (Oslo, Norway",4179,41.38,67.20,702.162,1257.06
" Get AS (Oslo, Norway", 952,52.14,90.31,48.076,1257.06
" MAXNET Boleslawiec (Boleslawiec, Poland",3378,52.69,90.68,50.788,1257.06
" JON.CZ s.r.o. (Kolin, Czech Republic",4843,32.98,88.82,67.608,1257.06
" Ing. Leos Janouch (Vrchlabi, Czech Republic",4115,12.82,89.77,63.873,1257.19
" Welcomeitalia spa (Massarosa, Italy",5084,54.75,91.66,52.207,1258.50
" XANTOS (Chojnow, Poland",4507,44.89,91.99,186.56,1272.06
" Spółdzielnia Mieszkaniowa w Nowym Tomyślu (Nowy Tomysl, Poland",5011,43.12,91.03,62.403,1280.00
" Master sp. z o.o. (Głogów, Poland",3584,24.40,43.97,206.913,1282.44
" LepidaSpA (Bologna, Italy",2526,20.87,85.10,77.046,1285.78
" HUMLNET s.r.o. (Trutnov, Czech Republic",3592,35.66,87.03,74.492,1287.16
" KAMNET (Lubin, Poland",2872,40.80,91.70,40.855,1289.91
" Turbo (Legnica, Poland",3409,60.67,89.95,48.039,1293.96
" OPTRONET (Wronki, Poland",3599,37.74,91.05,73.551,1298.76
" Rtyne.net (Rtyně v Podkrkonoší, Czech Republic",4267,18.98,87.17,69.867,1299.02
" StayOn (Alesund, Norway",2826,24.27,74.95,77.391,1299.91
" Horyzont Technologie Internetowe (Poznan, Poland",3452,47.71,90.84,56.043,1306.48
" ReteIVO by D.t.s. Srl (Florence, Italy",4039,28.21,88.50,85.022,1333.81
" Telitec Connections S.L. (Paterna, Spain",2776,46.68,69.44,79.074,1337.25
" Infortelecom Hosting S L (Valencia, Spain",2710,59.73,92.81,42.527,1338.52
" PHU BARNET (Przechlewo, Poland",4759,46.23,54.22,98.013,1338.78
" Bestgo.pl Sp. z o.o. (Wroclaw, Poland",3658,45.23,88.85,66.248,1342.30
" TVK Telewizja Kablowa (Wroclaw, Poland",4121,40.83,81.99,44.172,1359.47
" KRT-NET (Wroclaw, Poland",4986,33.42,82.13,205.263,1360.74
" FineMEDIA s.c. (Wroclaw, Poland",2259,43.13,83.83,206.089,1360.74
" Connecta Sp. z o.o. (Wroclaw, Poland",3225,14.58,34.96,63.382,1360.74
" freeNET d.o.o. (Idrija, Slovenia",2295,33.48,51.68,79.493,1360.74
" MYNETWAY S.R.L. (Cesena, Italy",2822,49.37,88.84,62.465,1360.74
" szybszy.net (Pobiedziska, Poland",2847,20.25,65.26,74.716,1361.37
" Chojnet (Chojnice, Poland",1561,38.00,90.97,64.555,1369.51
" ReteIVO by Dts Srl (Siena, Italy",4177,14.59,87.16,61.498,1375.07
" UPC CZ (Brno, Czech Republic",3618,41.56,77.76,70.333,1378.45
" Itself, s.r.o. (Brno, Czech Republic",2467,54.92,92.59,44.104,1378.68
" Brno University of Technology (Brno, Czech Republic",1363,49.84,89.60,63.22,1381.17
" MAXPROGRES, s.r.o. (Brno, Czech republic",2713,51.07,91.10,340.089,1381.17
" Martin Och (Brno, Czech Republic",4468,56.07,91.97,51.12,1381.17
" BrNet.cz (Brno, Czech Republic",3145,53.29,92.09,49.913,1381.17
" ConectaBalear (Palma, Majorca, Spain",4017,53.94,89.53,60.355,1381.17
" OmniAccess S.L. (Palma, Majorca, Spain",4172,19.10,34.80,60.173,1381.17
" Yureco S.A. (Olesnica, Poland",4988,39.66,91.65,203.592,1381.95
" Si.mobil d.d. (Ljubljana, Slovenia",1842,29.72,51.80,353.631,1381.95
" Telekom Slovenije, d.d. (Ljubljana, Slovenia",3771,39.29,90.32,63.552,1383.38
" SGH d.o.o. (Ljubljana, Slovenia",2198,47.76,90.71,59.183,1384.55
" NFSI TELECOM LDA (Leiria, Portugal",3560,52.92,91.29,55.266,1384.55
" Citycom Telekommunikation GmbH (Graz, Austria",1706,25.09,73.18,60.476,1384.55
" M-Networks Sp. z o.o. (Tuchola, Poland",4878,35.30,39.02,76.473,1387.20
